Filter1;Start1;End1;Filter2;Start2;End2;;;
EMMA;2024-02-28T11:00:00Z;2024-02-28T13:00:00Z;CA_Spectrum;2024-02-28T07:00:00Z;2024-02-28T13:00:00Z;;;
EMMA;2024-02-28T11:00:00Z;2024-02-28T13:00:00Z;NetAct;2024-02-28T08:00:00Z;2024-02-28T13:00:00Z;;;
EMMA;2024-02-28T11:00:00Z;2024-02-28T13:00:00Z;SCOM;2024-02-28T08:00:00Z;2024-02-28T14:00:00Z;;;
EMMA;2024-02-28T11:00:00Z;2024-02-28T13:00:00Z;C-NMS;2024-02-28T09:00:00Z;2024-02-28T11:00:00Z;;;
EMMA;2024-02-28T11:00:00Z;2024-02-28T13:00:00Z;SCADA;2024-02-28T09:00:00Z;2024-02-28T11:00:00Z;;;
EMMA;2024-02-28T11:00:00Z;2024-02-28T13:00:00Z;LucentOMS;2024-02-28T09:00:00Z;2024-02-28T13:00:00Z;;;
EMMA;2024-02-28T11:00:00Z;2024-02-28T13:00:00Z;NFM-P;2024-02-28T09:00:00Z;2024-02-28T13:00:00Z;;;
EMMA;2024-02-28T11:00:00Z;2024-02-28T13:00:00Z;StruxureWare;2024-02-28T09:00:00Z;2024-02-28T13:00:00Z;;;
EMMA;2024-02-28T11:00:00Z;2024-02-28T13:00:00Z;Impact;2024-02-28T09:00:00Z;2024-02-28T14:00:00Z;;;
EMMA;2024-02-28T11:00:00Z;2024-02-28T13:00:00Z;SkyWalker;2024-02-28T10:00:00Z;2024-02-28T12:00:00Z;;;
EMMA;2024-02-28T11:00:00Z;2024-02-28T13:00:00Z;EML;2024-02-28T11:00:00Z;2024-02-28T13:00:00Z;;;
EMMA;2024-02-28T11:00:00Z;2024-02-28T13:00:00Z;Zabbix;2024-02-28T12:00:00Z;2024-02-28T14:00:00Z;;;
EMMA;2024-02-28T11:00:00Z;2024-02-28T13:00:00Z;C-NMS;2024-02-28T13:00:00Z;2024-02-28T16:00:00Z;;;
EMMA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;EML;2024-03-13T19:00:00Z;2024-03-14T00:00:00Z;;;
EMMA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;Stonebranch;2024-03-13T20:00:00Z;2024-03-13T22:00:00Z;;;
EMMA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;LucentOMS;2024-03-13T20:00:00Z;2024-03-14T00:00:00Z;;;
EMMA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;NFM-P;2024-03-13T20:00:00Z;2024-03-14T00:00:00Z;;;
EMMA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;DICA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;;;
EMMA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;MileStone;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;;;
EMMA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;NetAct;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;;;
EMMA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;ADVA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;;;
EMMA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;SDH;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;;;
EMMA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;CA_Spectrum;2024-03-13T22:00:00Z;2024-03-14T01:00:00Z;;;
EMMA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;Impact;2024-03-13T22:00:00Z;2024-03-14T01:00:00Z;;;
EMMA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;HA;2024-03-13T22:00:00Z;2024-03-14T02:00:00Z;;;
EMMA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;Zabbix;2024-03-13T22:00:00Z;2024-03-14T05:00:00Z;;;
EMMA;2024-03-13T22:00:00Z;2024-03-14T00:00:00Z;SCOM;2024-03-14T00:00:00Z;2024-03-14T03:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;NetAct;2024-03-14T07:00:00Z;2024-03-14T13:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;SCOM;2024-03-14T08:00:00Z;2024-03-14T14:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;CA_Spectrum;2024-03-14T08:00:00Z;2024-03-14T14:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;LucentOMS;2024-03-14T09:00:00Z;2024-03-14T13:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;NFM-P;2024-03-14T09:00:00Z;2024-03-14T13:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;EML;2024-03-14T09:00:00Z;2024-03-14T13:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;Impact;2024-03-14T09:00:00Z;2024-03-14T14:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;Zabbix;2024-03-14T10:00:00Z;2024-03-14T14:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;HA;2024-03-14T10:00:00Z;2024-03-14T14:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;MileStone;2024-03-14T10:00:00Z;2024-03-14T14:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;DICA;2024-03-14T11:00:00Z;2024-03-14T13:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;UNEM;2024-03-14T11:00:00Z;2024-03-14T13:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;SkyWalker;2024-03-14T12:00:00Z;2024-03-14T14:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;Stonebranch;2024-03-14T12:00:00Z;2024-03-14T15:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;SCADA;2024-03-14T12:00:00Z;2024-03-14T16:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;C-NMS;2024-03-14T13:00:00Z;2024-03-14T18:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;NFM-P;2024-03-14T14:00:00Z;2024-03-14T17:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;LucentOMS;2024-03-14T14:00:00Z;2024-03-14T18:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;DICA;2024-03-14T15:00:00Z;2024-03-14T17:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;UNEM;2024-03-14T15:00:00Z;2024-03-14T18:00:00Z;;;
EMMA;2024-03-14T13:00:00Z;2024-03-14T15:00:00Z;NetAct;2024-03-14T15:00:00Z;2024-03-14T18:00:00Z;;;
EMMA;2024-03-15T05:00:00Z;2024-03-15T07:00:00Z;NFM-P;2024-03-15T03:00:00Z;2024-03-15T06:00:00Z;;;
EMMA;2024-03-15T05:00:00Z;2024-03-15T07:00:00Z;HA;2024-03-15T05:00:00Z;2024-03-15T07:00:00Z;;;
EMMA;2024-03-15T05:00:00Z;2024-03-15T07:00:00Z;SCADA;2024-03-15T06:00:00Z;2024-03-15T08:00:00Z;;;
EMMA;2024-03-15T05:00:00Z;2024-03-15T07:00:00Z;NetAct;2024-03-15T07:00:00Z;2024-03-15T13:00:00Z;;;
EMMA;2024-03-15T15:00:00Z;2024-03-15T18:00:00Z;DICA;2024-03-15T11:00:00Z;2024-03-15T15:00:00Z;;;
EMMA;2024-03-15T15:00:00Z;2024-03-15T18:00:00Z;SkyWalker;2024-03-15T13:00:00Z;2024-03-15T15:00:00Z;;;
EMMA;2024-03-15T15:00:00Z;2024-03-15T18:00:00Z;Zabbix;2024-03-15T13:00:00Z;2024-03-15T16:00:00Z;;;
EMMA;2024-03-15T15:00:00Z;2024-03-15T18:00:00Z;OCC;2024-03-15T14:00:00Z;2024-03-15T16:00:00Z;;;
EMMA;2024-03-15T15:00:00Z;2024-03-15T18:00:00Z;NFM-P;2024-03-15T14:00:00Z;2024-03-15T16:00:00Z;;;
EMMA;2024-03-15T15:00:00Z;2024-03-15T18:00:00Z;CA_Spectrum;2024-03-15T16:00:00Z;2024-03-15T18:00:00Z;;;
EMMA;2024-03-15T15:00:00Z;2024-03-15T18:00:00Z;Impact;2024-03-15T16:00:00Z;2024-03-15T18:00:00Z;;;
EMMA;2024-03-22T08:00:00Z;2024-03-22T10:00:00Z;local6;2024-03-22T07:00:00Z;2024-03-22T09:00:00Z;;;
EMMA;2024-03-22T08:00:00Z;2024-03-22T10:00:00Z;SCOM;2024-03-22T08:00:00Z;2024-03-22T13:00:00Z;;;
EMMA;2024-03-22T08:00:00Z;2024-03-22T10:00:00Z;NetAct;2024-03-22T09:00:00Z;2024-03-22T12:00:00Z;;;
EMMA;2024-03-22T08:00:00Z;2024-03-22T10:00:00Z;LucentOMS;2024-03-22T09:00:00Z;2024-03-22T13:00:00Z;;;
EMMA;2024-03-22T08:00:00Z;2024-03-22T10:00:00Z;EML;2024-03-22T09:00:00Z;2024-03-22T13:00:00Z;;;
EMMA;2024-03-22T08:00:00Z;2024-03-22T10:00:00Z;HA;2024-03-22T10:00:00Z;2024-03-22T12:00:00Z;;;
EMMA;2024-03-22T08:00:00Z;2024-03-22T10:00:00Z;Impact;2024-03-22T10:00:00Z;2024-03-22T12:00:00Z;;;
EMMA;2024-03-22T08:00:00Z;2024-03-22T10:00:00Z;StruxureWare;2024-03-22T10:00:00Z;2024-03-22T12:00:00Z;;;
EMMA;2024-03-22T08:00:00Z;2024-03-22T10:00:00Z;CA_Spectrum;2024-03-22T10:00:00Z;2024-03-22T13:00:00Z;;;
EMMA;2024-03-23T20:00:00Z;2024-03-23T22:00:00Z;SCOM;2024-03-23T16:00:00Z;2024-03-23T22:00:00Z;;;
EMMA;2024-03-23T20:00:00Z;2024-03-23T22:00:00Z;CA_Spectrum;2024-03-23T19:00:00Z;2024-03-23T21:00:00Z;;;
EMMA;2024-03-23T20:00:00Z;2024-03-23T22:00:00Z;NFM-P;2024-03-23T19:00:00Z;2024-03-23T21:00:00Z;;;
EMMA;2024-03-23T20:00:00Z;2024-03-23T22:00:00Z;Zabbix;2024-03-23T20:00:00Z;2024-03-23T22:00:00Z;;;
EMMA;2024-03-23T20:00:00Z;2024-03-23T22:00:00Z;EML;2024-03-23T20:00:00Z;2024-03-24T02:00:00Z;;;
EMMA;2024-03-23T20:00:00Z;2024-03-23T22:00:00Z;LucentOMS;2024-03-23T22:00:00Z;2024-03-24T02:00:00Z;;;
EMMA;2024-03-23T20:00:00Z;2024-03-23T22:00:00Z;DICA;2024-03-23T22:00:00Z;2024-03-24T02:00:00Z;;;
EMMA;2024-03-23T20:00:00Z;2024-03-23T22:00:00Z;UNEM;2024-03-23T22:00:00Z;2024-03-24T02:00:00Z;;;
EMMA;2024-03-23T20:00:00Z;2024-03-23T22:00:00Z;NFM-P;2024-03-23T22:00:00Z;2024-03-24T02:00:00Z;;;
EMMA;2024-03-23T20:00:00Z;2024-03-23T22:00:00Z;SDH;2024-03-23T22:00:00Z;2024-03-24T02:00:00Z;;;
EMMA;2024-03-23T20:00:00Z;2024-03-23T22:00:00Z;NetAct;2024-03-23T22:00:00Z;2024-03-24T04:00:00Z;;;
EMMA;2024-03-23T20:00:00Z;2024-03-23T22:00:00Z;CA_Spectrum;2024-03-23T22:00:00Z;2024-03-24T05:00:00Z;;;
EMMA;2024-03-26T01:00:00Z;2024-03-26T03:00:00Z;SCOM;2024-03-25T21:00:00Z;2024-03-26T03:00:00Z;;;
EMMA;2024-03-26T01:00:00Z;2024-03-26T03:00:00Z;LucentOMS;2024-03-25T23:00:00Z;2024-03-26T01:00:00Z;;;
EMMA;2024-03-26T01:00:00Z;2024-03-26T03:00:00Z;NetAct;2024-03-25T23:00:00Z;2024-03-26T01:00:00Z;;;
EMMA;2024-03-26T01:00:00Z;2024-03-26T03:00:00Z;NFM-P;2024-03-25T23:00:00Z;2024-03-26T01:00:00Z;;;
EMMA;2024-03-26T01:00:00Z;2024-03-26T03:00:00Z;Zabbix;2024-03-25T23:00:00Z;2024-03-26T03:00:00Z;;;
EMMA;2024-03-26T01:00:00Z;2024-03-26T03:00:00Z;HA;2024-03-26T00:00:00Z;2024-03-26T02:00:00Z;;;
EMMA;2024-03-26T01:00:00Z;2024-03-26T03:00:00Z;C-NMS;2024-03-26T01:00:00Z;2024-03-26T04:00:00Z;;;
EMMA;2024-03-26T01:00:00Z;2024-03-26T03:00:00Z;MileStone;2024-03-26T02:00:00Z;2024-03-26T06:00:00Z;;;
EMMA;2024-03-26T01:00:00Z;2024-03-26T03:00:00Z;UNEM;2024-03-26T03:00:00Z;2024-03-26T05:00:00Z;;;
EMMA;2024-03-26T01:00:00Z;2024-03-26T03:00:00Z;EML;2024-03-26T03:00:00Z;2024-03-26T05:00:00Z;;;
EMMA;2024-03-26T01:00:00Z;2024-03-26T03:00:00Z;SDH;2024-03-26T03:00:00Z;2024-03-26T05:00:00Z;;;
EMMA;2024-03-26T01:00:00Z;2024-03-26T03:00:00Z;LucentOMS;2024-03-26T03:00:00Z;2024-03-26T06:00:00Z;;;
EMMA;2024-03-27T01:00:00Z;2024-03-27T04:00:00Z;SCOM;2024-03-26T23:00:00Z;2024-03-27T01:00:00Z;;;
EMMA;2024-03-27T01:00:00Z;2024-03-27T04:00:00Z;Zabbix;2024-03-26T23:00:00Z;2024-03-27T03:00:00Z;;;
EMMA;2024-03-27T01:00:00Z;2024-03-27T04:00:00Z;HA;2024-03-27T00:00:00Z;2024-03-27T02:00:00Z;;;
EMMA;2024-03-27T01:00:00Z;2024-03-27T04:00:00Z;CA_Spectrum;2024-03-27T01:00:00Z;2024-03-27T03:00:00Z;;;
EMMA;2024-03-27T01:00:00Z;2024-03-27T04:00:00Z;C-NMS;2024-03-27T01:00:00Z;2024-03-27T04:00:00Z;;;
EMMA;2024-03-27T01:00:00Z;2024-03-27T04:00:00Z;NFM-P;2024-03-27T02:00:00Z;2024-03-27T04:00:00Z;;;
EMMA;2024-03-27T01:00:00Z;2024-03-27T04:00:00Z;EML;2024-03-27T02:00:00Z;2024-03-27T04:00:00Z;;;
EMMA;2024-03-27T01:00:00Z;2024-03-27T04:00:00Z;SDH;2024-03-27T02:00:00Z;2024-03-27T04:00:00Z;;;
EMMA;2024-03-27T01:00:00Z;2024-03-27T04:00:00Z;LucentOMS;2024-03-27T02:00:00Z;2024-03-27T05:00:00Z;;;
EMMA;2024-03-27T01:00:00Z;2024-03-27T04:00:00Z;SCOM;2024-03-27T04:00:00Z;2024-03-27T06:00:00Z;;;
EMMA;2024-03-28T15:00:00Z;2024-03-28T19:00:00Z;SCOM;2024-03-28T14:00:00Z;2024-03-28T16:00:00Z;;;
EMMA;2024-03-28T15:00:00Z;2024-03-28T19:00:00Z;DICA;2024-03-28T14:00:00Z;2024-03-28T16:00:00Z;;;
EMMA;2024-03-28T15:00:00Z;2024-03-28T19:00:00Z;OCC;2024-03-28T14:00:00Z;2024-03-28T16:00:00Z;;;
EMMA;2024-03-28T15:00:00Z;2024-03-28T19:00:00Z;StruxureWare;2024-03-28T14:00:00Z;2024-03-28T16:00:00Z;;;
EMMA;2024-03-28T15:00:00Z;2024-03-28T19:00:00Z;NetAct;2024-03-28T15:00:00Z;2024-03-28T17:00:00Z;;;
EMMA;2024-03-28T15:00:00Z;2024-03-28T19:00:00Z;MileStone;2024-03-28T16:00:00Z;2024-03-28T19:00:00Z;;;
EMMA;2024-03-30T20:00:00Z;2024-03-30T22:00:00Z;CA_Spectrum;2024-03-30T20:00:00Z;2024-03-30T22:00:00Z;;;
EMMA;2024-03-30T20:00:00Z;2024-03-30T22:00:00Z;SCOM;2024-03-30T20:00:00Z;2024-03-30T23:00:00Z;;;
EMMA;2024-03-30T20:00:00Z;2024-03-30T22:00:00Z;Zabbix;2024-03-30T20:00:00Z;2024-03-31T06:00:00Z;;;
EMMA;2024-03-31T15:00:00Z;2024-03-31T17:00:00Z;LucentOMS;2024-03-31T14:00:00Z;2024-03-31T16:00:00Z;;141;
